Date,Open,High,Low,Close,Volume,Ticker,Company_Name,Segment,Exchange,Currency,Daily_Return_Pct,Price_Range,Year,Month,Month_Name,Weekday,Rolling_Volatility_20d
2026-07-24 00:00:00+05:30,1844.0999755859373,1889.5,1830.0999755859373,1858.5999755859373,1034104,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.27515379476328317,59.40002441406273,2026,7,Jul,Friday,1.4136761804266165
2026-07-27 00:00:00+05:30,1860.0,1870.699951171875,1836.199951171875,1866.800048828125,1098594,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.4411962417895987,34.5,2026,7,Jul,Monday,1.4124808778200195
2026-07-28 00:00:00+05:30,1865.0,1893.5,1860.5,1889.0999755859373,850030,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,1.1945535769516846,33.0,2026,7,Jul,Tuesday,1.4250594768596423
2026-07-29 00:00:00+05:30,1895.0,1902.800048828125,1880.4000244140625,1894.9000244140625,1365116,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.3070270977228784,22.4000244140625,2026,7,Jul,Wednesday,1.4022406663216664
2026-07-30 00:00:00+05:30,1882.199951171875,1910.0,1862.5999755859373,1877.5,1513264,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.9182555380167323,47.40002441406273,2026,7,Jul,Thursday,1.4212597017855815
2026-07-31 00:00:00+05:30,1885.0,1898.9000244140625,1870.5999755859373,1882.0,723852,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.239680426098543,28.300048828125227,2026,7,Jul,Friday,1.4212608430634794
2026-08-03 00:00:00+05:30,1899.0,1915.0,1882.800048828125,1915.0,885610,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,1.7534537725823585,32.199951171875,2026,8,Aug,Monday,1.4569547746853793
2026-08-04 00:00:00+05:30,1901.0,1909.800048828125,1856.5999755859373,1899.0,1516326,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.8355091383811963,53.20007324218773,2026,8,Aug,Tuesday,1.3881613238362478
2026-08-05 00:00:00+05:30,1910.0,1910.0,1868.0999755859373,1879.9000244140625,625147,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-1.0057912367528954,41.90002441406273,2026,8,Aug,Wednesday,1.2863095520473602
2026-08-06 00:00:00+05:30,1870.0,1886.0,1860.300048828125,1861.5,474116,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.9787767527583036,25.699951171875,2026,8,Aug,Thursday,1.2585944990929208
2026-08-07 00:00:00+05:30,1861.5,1871.800048828125,1852.800048828125,1855.5,390231,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.3223207091055613,19.0,2026,8,Aug,Friday,1.1550746845781072
2026-08-10 00:00:00+05:30,1855.5,1865.0999755859373,1836.0,1855.0,834293,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.02694691457828524,29.099975585937273,2026,8,Aug,Monday,1.1519473738053607
2026-08-11 00:00:00+05:30,1866.0,1866.0,1815.5,1837.5999755859373,1089291,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.9380067069575615,50.5,2026,8,Aug,Tuesday,1.1559062096042052
2026-08-12 00:00:00+05:30,1840.800048828125,1840.800048828125,1816.5,1830.0,1053505,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.41358161117268644,24.300048828125,2026,8,Aug,Wednesday,1.109158573559451
2026-08-13 00:00:00+05:30,1828.5999755859373,1833.5999755859373,1805.5,1812.0,1421896,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.983606557377048,28.099975585937273,2026,8,Aug,Thursday,0.9965454508238856
2026-08-14 00:00:00+05:30,1812.800048828125,1820.9000244140625,1789.4000244140625,1795.0,564182,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.9381898454746129,31.5,2026,8,Aug,Friday,1.0114388167722326
2026-08-17 00:00:00+05:30,1785.4000244140625,1799.0,1781.0,1790.4000244140625,251360,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.2562660493558466,18.0,2026,8,Aug,Monday,1.0113349604686865
2026-08-18 00:00:00+05:30,1789.0,1796.5,1762.5,1778.0,584461,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.6925840172572917,34.0,2026,8,Aug,Tuesday,1.0177948738277245
2026-08-19 00:00:00+05:30,1779.5,1786.699951171875,1746.4000244140625,1780.4000244140625,1208471,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.13498450022848552,40.2999267578125,2026,8,Aug,Wednesday,0.9898683794281303
2026-08-20 00:00:00+05:30,1790.0,1792.5,1775.4000244140625,1782.0,687833,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.08986607301715299,17.0999755859375,2026,8,Aug,Thursday,0.7697917454241546
2026-08-21 00:00:00+05:30,1780.0,1795.300048828125,1766.199951171875,1792.9000244140625,655563,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.611673648376132,29.10009765625,2026,8,Aug,Friday,0.7841235516690876
2026-08-24 00:00:00+05:30,1801.699951171875,1801.699951171875,1759.0999755859375,1761.800048828125,542306,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-1.734618504235963,42.5999755859375,2026,8,Aug,Monday,0.8426153280614699
2026-08-25 00:00:00+05:30,1761.0,1774.4000244140625,1751.199951171875,1755.0,1641672,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.38597165624146834,23.2000732421875,2026,8,Aug,Tuesday,0.7672279608855357
2026-08-26 00:00:00+05:30,1760.5,1789.0,1760.5,1768.199951171875,1042686,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.7521339699074092,28.5,2026,8,Aug,Wednesday,0.7937359817646484
2026-08-27 00:00:00+05:30,1769.0,1798.9000244140625,1766.5,1773.199951171875,941103,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,0.2827734497270029,32.4000244140625,2026,8,Aug,Thursday,0.7933109857835593
2026-08-28 00:00:00+05:30,1780.4000244140625,1782.0,1747.800048828125,1761.0999755859375,1039823,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.6823807759491984,34.199951171875,2026,8,Aug,Friday,0.7881506473848304
2026-08-31 00:00:00+05:30,1760.0,1761.0999755859375,1739.0,1740.5,796284,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-1.1697220982064715,22.0999755859375,2026,8,Aug,Monday,0.6386012912109938
2026-09-01 00:00:00+05:30,1740.5,1753.4000244140625,1728.5999755859375,1739.300048828125,624181,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-0.06894289984917812,24.800048828125,2026,9,Sep,Tuesday,0.6388067051140008
2026-09-02 00:00:00+05:30,1730.0,1738.4000244140625,1716.0,1719.9000244140625,671738,SBILIFE.NS,SBI Life Insurance,Insurance,NSE,INR,-1.1153926217120191,22.4000244140625,2026,9,Sep,Wednesday,0.644394820527682
2021-09-02 00:00:00+05:30,394.6219984321504,396.5429734368183,391.2831762113011,393.1126708984375,14372717,SBIN.NS,State Bank of India,Bank,NSE,INR,,5.259797225517161,2021,9,Sep,Thursday,
2021-09-03 00:00:00+05:30,394.4847417412776,397.2747096179693,391.6947738645858,394.6219482421875,14233624,SBIN.NS,State Bank of India,Bank,NSE,INR,0.3839299660071127,5.579935753383495,2021,9,Sep,Friday,
2021-09-06 00:00:00+05:30,395.1708093781607,396.863097362607,393.3870410861472,394.3017883300781,10694099,SBIN.NS,State Bank of India,Bank,NSE,INR,-0.08113079202398676,3.476056276459815,2021,9,Sep,Monday,
